surface	lemma	paradigm	semantic_id
גרובות	גרוב	ת,רבים,נ,סמיכות	adj_construct
גרובי	גרוב	ת,רבים,ז,סמיכות	adj_construct
גרובים	גרוב	ת,רבים,ז	adj_unbound
גרובת	גרוב	ת,יחיד,נ,סמיכות	adj_construct
גרוזיני	גרוזיני	ת,יחיד,ז	adj_unbound
גרוזיני	גרוזיני	ת,יחיד,ז,סמיכות	adj_construct
גרוזיניות	גרוזיני	ת,רבים,נ	adj_unbound
גרוזיניות	גרוזיני	ת,רבים,נ,סמיכות	adj_construct
גרוזיניי	גרוזיני	ת,רבים,ז,סמיכות	adj_construct
גרוזיניים	גרוזיני	ת,רבים,ז	adj_unbound
גרוזינים	גרוזיני	ע,רבים,ז	n_masc_regular
גרוזינית	גרוזיני	ת,יחיד,נ	adj_unbound
גרוזינית	גרוזיני	ת,יחיד,נ,סמיכות	adj_construct
גרוטאות	גרוטה	נ,ע,רבים	n_fem_regular
גרוטאות	גרוטה	נ,ע,רבים,סמיכות	n_construct_plural
גרוטה	גרוטה	נ,ע,יחיד	n_fem_regular
גרוטות	גרוטה	נ,ע,רבים	n_fem_regular
גרוטות	גרוטה	נ,ע,רבים,סמיכות	n_construct_plural
גרוטסקה	גרוטסקה	נ,ע,יחיד	n_fem_regular
גרוטסקות	גרוטסקה	נ,ע,רבים	n_fem_regular
גרוטסקות	גרוטסקה	נ,ע,רבים,סמיכות	n_construct_plural
גרוטסקי	גרוטסקי	ת,יחיד,ז	adj_unbound
גרוטסקי	גרוטסקי	ת,יחיד,ז,סמיכות	adj_construct
גרוטסקיות	גרוטסקי	ת,רבים,נ	adj_unbound
גרוטסקיות	גרוטסקי	ת,רבים,נ,סמיכות	adj_construct
גרוטסקיי	גרוטסקי	ת,רבים,ז,סמיכות	adj_construct
גרוטסקיים	גרוטסקי	ת,רבים,ז	adj_unbound
גרוטסקית	גרוטסקי	ת,יחיד,נ	adj_unbound
גרוטסקית	גרוטסקי	ת,יחיד,נ,סמיכות	adj_construct
גרוטסקת	גרוטסקה	נ,ע,יחיד,סמיכות	n_construct_singular
גרוטת	גרוטה	נ,ע,יחיד,סמיכות	n_construct_singular
גרויות	גרות	נ,ע,רבים	n_fem_regular
גרויות	גרות	נ,ע,רבים,סמיכות	n_construct_plural
גרון	גרון	ז,ע,יחיד	n_masc_regular
גרון	גרון	ז,ע,יחיד,סמיכות	n_construct_singular
גרונות	גרון	ז,ע,רבים	n_masc_regular
גרונות	גרון	ז,ע,רבים,סמיכות	n_construct_plural
גרוני	גרוני	ת,יחיד,ז	adj_unbound
גרוני	גרוני	ת,יחיד,ז,סמיכות	adj_construct
גרוניות	גרוני	ת,רבים,נ	adj_unbound
גרוניות	גרוני	ת,רבים,נ,סמיכות	adj_construct
גרוניי	גרוני	ת,רבים,ז,סמיכות	adj_construct
גרוניים	גרוני	ת,רבים,ז	adj_unbound
גרונית	גרוני	ת,יחיד,נ	adj_unbound
גרונית	גרוני	ת,יחיד,נ,סמיכות	adj_construct
גרורה	גרורה	נ,ע,יחיד	n_fem_regular
גרורות	גרורה	נ,ע,רבים	n_fem_regular
גרורות	גרורה	נ,ע,רבים,סמיכות	n_construct_plural
גרורת	גרורה	נ,ע,יחיד,סמיכות	n_construct_singular
גרורתי	גרורתי	ת,יחיד,ז	adj_unbound
גרורתי	גרורתי	ת,יחיד,ז,סמיכות	adj_construct
גרורתיות	גרורתי	ת,רבים,נ	adj_unbound
גרורתיות	גרורתי	ת,רבים,נ,סמיכות	adj_construct
גרורתיי	גרורתי	ת,רבים,ז,סמיכות	adj_construct
גרורתיים	גרורתי	ת,רבים,ז	adj_unbound
גרורתית	גרורתי	ת,יחיד,נ	adj_unbound
גרורתית	גרורתי	ת,יחיד,נ,סמיכות	adj_construct
גרוש	גרוש	ז,ע,יחיד	n_masc_regular
גרוש	גרוש	ז,ע,יחיד,סמיכות	n_construct_singular
גרוש	גרוש	ז,ע,יחיד	n_masc_regular
גרוש	גרוש	ז,ע,יחיד,סמיכות	n_construct_singular
גרושה	גרושה	נ,ע,יחיד	n_fem_regular
גרושות	גרושה	נ,ע,רבים	n_fem_regular
גרושות	גרושה	נ,ע,רבים,סמיכות	n_construct_plural
גרושי	גרוש	ז,ע,רבים,סמיכות	n_construct_plural
גרושי	גרוש	ז,ע,רבים,סמיכות	n_construct_plural
גרושים	גרוש	ז,ע,רבים	n_masc_regular
גרושים	גרוש	ז,ע,רבים	n_masc_regular
גרושת	גרושה	נ,ע,יחיד,סמיכות	n_construct_singular
גרות	גרות	נ,ע,יחיד	n_fem_regular
גרות	גרות	נ,ע,יחיד,סמיכות	n_construct_singular
גרזן	גרזן	ז,ע,יחיד	n_masc_regular
גרזן	גרזן	ז,ע,יחיד,סמיכות	n_construct_singular
גרזני	גרזן	ז,ע,רבים,סמיכות	n_construct_plural
גרזנים	גרזן	ז,ע,רבים	n_masc_regular
גריאטרי	גריאטרי	ת,יחיד,ז	adj_unbound
גריאטרי	גריאטרי	ת,יחיד,ז,סמיכות	adj_construct
גריאטריה	גריאטריה	נ,ע,יחיד	n_fem_regular
גריאטריות	גריאטרי	ת,רבים,נ	adj_unbound
גריאטריות	גריאטרי	ת,רבים,נ,סמיכות	adj_construct
גריאטריי	גריאטרי	ת,רבים,ז,סמיכות	adj_construct
גריאטריים	גריאטרי	ת,רבים,ז	adj_unbound
גריאטרית	גריאטרי	ת,יחיד,נ	adj_unbound
גריאטרית	גריאטרי	ת,יחיד,נ,סמיכות	adj_construct
גרידה	גרידה	נ,ע,יחיד	n_fem_regular
גרידות	גרידה	נ,ע,רבים	n_fem_regular
גרידות	גרידה	נ,ע,רבים,סמיכות	n_construct_plural
גרידת	גרידה	נ,ע,יחיד,סמיכות	n_construct_singular
גריז	גריז	ז,ע,יחיד	n_masc_regular
גריל	גריל	ז,ע,יחיד	n_masc_regular
גריל	גריל	ז,ע,יחיד,סמיכות	n_construct_singular
גרילי	גריל	ז,ע,רבים,סמיכות	n_construct_plural
גרילים	גריל	ז,ע,רבים	n_masc_regular
גרינלנדי	גרינלנדי	ת,יחיד,ז	adj_unbound
גרינלנדי	גרינלנדי	ת,יחיד,ז,סמיכות	adj_construct
גרינלנדיות	גרינלנדי	ת,רבים,נ	adj_unbound
גרינלנדיות	גרינלנדי	ת,רבים,נ,סמיכות	adj_construct
גרינלנדיי	גרינלנדי	ת,רבים,ז,סמיכות	adj_construct
גרינלנדיים	גרינלנדי	ת,רבים,ז	adj_unbound
גרינלנדים	גרינלנדי	ע,רבים,ז	n_masc_regular
גרינלנדית	גרינלנדי	ת,יחיד,נ	adj_unbound
גרינלנדית	גרינלנדי	ת,יחיד,נ,סמיכות	adj_construct
גריס	גריס	ז,ע,יחיד	n_masc_regular
גריס	גריס	ז,ע,יחיד,סמיכות	n_construct_singular
גריסי	גריס	ז,ע,רבים,סמיכות	n_construct_plural
גריסים	גריס	ז,ע,רבים	n_masc_regular
גריפון	גריפון	ז,ע,יחיד	n_masc_regular
גריפון	גריפון	ז,ע,יחיד,סמיכות	n_construct_singular
גריפוני	גריפון	ז,ע,רבים,סמיכות	n_construct_plural
גריפונים	גריפון	ז,ע,רבים	n_masc_regular
גרם	גרם	ז,ע,יחיד	n_masc_regular
גרם	גרם	ז,ע,יחיד,סמיכות	n_construct_singular
גרם	גרם	ז,ע,יחיד	n_masc_regular
גרם	גרם	ז,ע,יחיד,סמיכות	n_construct_singular
גרמופון	גרמופון	ז,ע,יחיד	n_masc_regular
גרמופון	גרמופון	ז,ע,יחיד,סמיכות	n_construct_singular
גרמופוני	גרמופון	ז,ע,רבים,סמיכות	n_construct_plural
גרמופונים	גרמופון	ז,ע,רבים	n_masc_regular
גרמי	גרם	ז,ע,רבים,סמיכות	n_construct_plural
גרמי	גרמי	ת,יחיד,ז	adj_unbound
גרמי	גרמי	ת,יחיד,ז,סמיכות	adj_construct
גרמי	גרם	ז,ע,רבים,סמיכות	n_construct_plural
גרמיות	גרמי	ת,רבים,נ	adj_unbound
גרמיות	גרמי	ת,רבים,נ,סמיכות	adj_construct
גרמיות	גרמיות	נ,ע,יחיד	n_fem_regular
גרמיות	גרמיות	נ,ע,יחיד,סמיכות	n_construct_singular
גרמיי	גרמי	ת,רבים,ז,סמיכות	adj_construct
גרמיים	גרמי	ת,רבים,ז	adj_unbound
גרמים	גרם	ז,ע,רבים	n_masc_regular
גרמים	גרם	ז,ע,רבים	n_masc_regular
גרמית	גרמי	ת,יחיד,נ	adj_unbound
גרמית	גרמי	ת,יחיד,נ,סמיכות	adj_construct
גרמני	גרמני	ת,יחיד,ז	adj_unbound
גרמני	גרמני	ת,יחיד,ז,סמיכות	adj_construct
גרמניום	גרמניום	ז,ע,יחיד	n_masc_regular
גרמניות	גרמני	ת,רבים,נ	adj_unbound
גרמניות	גרמני	ת,רבים,נ,סמיכות	adj_construct
גרמניי	גרמני	ת,רבים,ז,סמיכות	adj_construct
גרמנייה	גרמני	ת,יחיד,נ	adj_unbound
גרמניים	גרמני	ת,רבים,ז	adj_unbound
גרמניית	גרמני	ת,יחיד,נ,סמיכות	adj_construct
גרמנים	גרמני	ע,רבים,ז	n_masc_regular
גרמנית	גרמני	ת,יחיד,נ	adj_unbound
גרמנית	גרמני	ת,יחיד,נ,סמיכות	adj_construct
גרנדיוזי	גרנדיוזי	ת,יחיד,ז	adj_unbound
גרנדיוזי	גרנדיוזי	ת,יחיד,ז,סמיכות	adj_construct
גרנדיוזיות	גרנדיוזי	ת,רבים,נ	adj_unbound
גרנדיוזיות	גרנדיוזי	ת,רבים,נ,סמיכות	adj_construct
גרנדיוזיי	גרנדיוזי	ת,רבים,ז,סמיכות	adj_construct
גרנדיוזיים	גרנדיוזי	ת,רבים,ז	adj_unbound
גרנדיוזית	גרנדיוזי	ת,יחיד,נ	adj_unbound
גרנדיוזית	גרנדיוזי	ת,יחיד,נ,סמיכות	adj_construct
גרנולה	גרנולה	נ,ע,יחיד	n_fem_regular
גרנולות	גרנולה	נ,ע,רבים	n_fem_regular
גרנולות	גרנולה	נ,ע,רבים,סמיכות	n_construct_plural
גרנולת	גרנולה	נ,ע,יחיד,סמיכות	n_construct_singular
גרנות	גורן	נ,ע,רבים	n_fem_regular
גרניט	גרניט	ז,ע,יחיד	n_masc_regular
גרסאות	גרסה	נ,ע,רבים	n_fem_regular
גרסאות	גרסה	נ,ע,רבים,סמיכות	n_construct_plural
גרסבן	גרסבן	ת,יחיד,ז	adj_unbound
גרסבן	גרסבן	ת,יחיד,ז,סמיכות	adj_construct
גרסבנה	גרסבן	ת,יחיד,נ	adj_unbound
גרסבנות	גרסבן	ת,רבים,נ	adj_unbound
גרסבנות	גרסבן	ת,רבים,נ,סמיכות	adj_construct
גרסבני	גרסבן	ת,רבים,ז,סמיכות	adj_construct
גרסבנים	גרסבן	ת,רבים,ז	adj_unbound
גרסבנת	גרסבן	ת,יחיד,נ,סמיכות	adj_construct
גרסה	גרסה	נ,ע,יחיד	n_fem_regular
גרסות	גרסה	נ,ע,רבים	n_fem_regular
גרסות	גרסה	נ,ע,רבים,סמיכות	n_construct_plural
גרסת	גרסה	נ,ע,יחיד,סמיכות	n_construct_singular
גרעין	גרעין	ז,ע,יחיד	n_masc_regular
גרעין	גרעין	ז,ע,יחיד,סמיכות	n_construct_singular
גרעיני	גרעין	ז,ע,רבים,סמיכות	n_construct_plural
גרעיני	גרעיני	ת,יחיד,ז	adj_unbound
גרעיני	גרעיני	ת,יחיד,ז,סמיכות	adj_construct
גרעיניות	גרעיני	ת,רבים,נ	adj_unbound
גרעיניות	גרעיני	ת,רבים,נ,סמיכות	adj_construct
גרעיניות	גרעיניות	נ,ע,יחיד	n_fem_regular
גרעיניות	גרעיניות	נ,ע,יחיד,סמיכות	n_construct_singular
גרעיניי	גרעיני	ת,רבים,ז,סמיכות	adj_construct
גרעיניים	גרעיני	ת,רבים,ז	adj_unbound
גרעינים	גרעין	ז,ע,רבים	n_masc_regular
גרעינית	גרעיני	ת,יחיד,נ	adj_unbound
גרעינית	גרעיני	ת,יחיד,נ,סמיכות	adj_construct
גרף	גרף	ז,ע,יחיד	n_masc_regular
גרף	גרף	ז,ע,יחיד,סמיכות	n_construct_singular
גרפולוג	גרפולוג	ת,יחיד,ז	adj_unbound
גרפולוג	גרפולוג	ת,יחיד,ז,סמיכות	adj_construct
גרפולוגי	גרפולוג	ת,רבים,ז,סמיכות	adj_construct
גרפולוגי	גרפולוגי	ת,יחיד,ז	adj_unbound
גרפולוגי	גרפולוגי	ת,יחיד,ז,סמיכות	adj_construct
גרפולוגיה	גרפולוגיה	נ,ע,יחיד	n_fem_regular
גרפולוגיות	גרפולוג	ת,רבים,נ	adj_unbound
גרפולוגיות	גרפולוג	ת,רבים,נ,סמיכות	adj_construct
גרפולוגיות	גרפולוגי	ת,רבים,נ	adj_unbound
גרפולוגיות	גרפולוגי	ת,רבים,נ,סמיכות	adj_construct
גרפולוגיי	גרפולוגי	ת,רבים,ז,סמיכות	adj_construct
גרפולוגיים	גרפולוגי	ת,רבים,ז	adj_unbound
גרפולוגים	גרפולוג	ת,רבים,ז	adj_unbound
גרפולוגית	גרפולוג	ת,יחיד,נ	adj_unbound
גרפולוגית	גרפולוג	ת,יחיד,נ,סמיכות	adj_construct
גרפולוגית	גרפולוגי	ת,יחיד,נ	adj_unbound
גרפולוגית	גרפולוגי	ת,יחיד,נ,סמיכות	adj_construct
גרפומן	גרפומן	ת,יחיד,ז	adj_unbound
גרפומן	גרפומן	ת,יחיד,ז,סמיכות	adj_construct
גרפומני	גרפומן	ת,רבים,ז,סמיכות	adj_construct
גרפומניה	גרפומניה	נ,ע,יחיד	n_fem_regular
גרפומניות	גרפומן	ת,רבים,נ	adj_unbound
גרפומניות	גרפומן	ת,רבים,נ,סמיכות	adj_construct
גרפומנים	גרפומן	ת,רבים,ז	adj_unbound
גרפומנית	גרפומן	ת,יחיד,נ	adj_unbound
גרפומנית	גרפומן	ת,יחיד,נ,סמיכות	adj_construct
גרפי	גרף	ז,ע,רבים,סמיכות	n_construct_plural
גרפי	גרפי	ת,יחיד,ז	adj_unbound
גרפי	גרפי	ת,יחיד,ז,סמיכות	adj_construct
גרפיות	גרפי	ת,רבים,נ	adj_unbound
גרפיות	גרפי	ת,רבים,נ,סמיכות	adj_construct
גרפיט	גרפיט	ז,ע,יחיד	n_masc_regular
גרפיטי	גרפיטי	ז,ע,יחיד	n_masc_regular
גרפיי	גרפי	ת,רבים,ז,סמיכות	adj_construct
גרפיים	גרפי	ת,רבים,ז	adj_unbound
גרפים	גרף	ז,ע,רבים	n_masc_regular
גרפיקאי	גרפיקאי	ז,ע,יחיד	n_masc_regular
גרפיקאי	גרפיקאי	ז,ע,יחיד,סמיכות	n_construct_singular
גרפיקאי	גרפיקאי	ז,ע,רבים,סמיכות	n_construct_plural
גרפיקאיות	גרפיקאית	נ,ע,רבים	n_fem_regular
גרפיקאיות	גרפיקאית	נ,ע,רבים,סמיכות	n_construct_plural
גרפיקאים	גרפיקאי	ז,ע,רבים	n_masc_regular
גרפיקאית	גרפיקאית	נ,ע,יחיד	n_fem_regular
גרפיקאית	גרפיקאית	נ,ע,יחיד,סמיכות	n_construct_singular
גרפיקה	גרפיקה	נ,ע,יחיד	n_fem_regular
גרפיקות	גרפיקה	נ,ע,רבים	n_fem_regular
גרפיקות	גרפיקה	נ,ע,רבים,סמיכות	n_construct_plural
גרפיקת	גרפיקה	נ,ע,יחיד,סמיכות	n_construct_singular
גרפית	גרפי	ת,יחיד,נ	adj_unbound
גרפית	גרפי	ת,יחיד,נ,סמיכות	adj_construct
גרר	גרר	ז,ע,יחיד	n_masc_regular
גרש	גרש	ז,ע,יחיד	n_masc_regular
גרש	גרש	ז,ע,יחיד,סמיכות	n_construct_singular
גרשי	גרש	ז,ע,רבים,סמיכות	n_construct_plural
גרשיים	גרש	ז,ע,רבים	n_masc_regular
גשוש	גשוש	ז,ע,יחיד	n_masc_regular
גשוש	גשוש	ז,ע,יחיד,סמיכות	n_construct_singular
גשושות	גשוש	ז,ע,רבים	n_masc_regular
גשושות	גשוש	ז,ע,רבים,סמיכות	n_construct_plural
גשם	גשם	ז,ע,יחיד	n_masc_regular
גשם	גשם	ז,ע,יחיד,סמיכות	n_construct_singular
גשמות	גשמות	נ,ע,יחיד	n_fem_regular
גשמות	גשמות	נ,ע,יחיד,סמיכות	n_construct_singular
גשמי	גשם	ז,ע,רבים,סמיכות	n_construct_plural
גשמי	גשמי	ת,יחיד,ז	adj_unbound
גשמי	גשמי	ת,יחיד,ז,סמיכות	adj_construct
גשמיות	גשמי	ת,רבים,נ	adj_unbound
גשמיות	גשמי	ת,רבים,נ,סמיכות	adj_construct
גשמיות	גשמיות	נ,ע,יחיד	n_fem_regular
גשמיות	גשמיות	נ,ע,יחיד,סמיכות	n_construct_singular
גשמיי	גשמי	ת,רבים,ז,סמיכות	adj_construct
גשמיים	גשמי	ת,רבים,ז	adj_unbound
גשמים	גשם	ז,ע,רבים	n_masc_regular
גשמית	גשמי	ת,יחיד,נ	adj_unbound
גשמית	גשמי	ת,יחיד,נ,סמיכות	adj_construct
גשר	גשר	ז,ע,יחיד	n_masc_regular
גשר	גשר	ז,ע,יחיד,סמיכות	n_construct_singular
גשרון	גשרון	ז,ע,יחיד	n_masc_regular
גשרון	גשרון	ז,ע,יחיד,סמיכות	n_construct_singular
גשרוני	גשרון	ז,ע,רבים,סמיכות	n_construct_plural
גשרונים	גשרון	ז,ע,רבים	n_masc_regular
גשרי	גשר	ז,ע,רבים,סמיכות	n_construct_plural
גשרים	גשר	ז,ע,רבים	n_masc_regular
גשש	גשש	ז,ע,יחיד	n_masc_regular
גשש	גשש	ז,ע,יחיד,סמיכות	n_construct_singular
גששות	גששת	נ,ע,רבים	n_fem_regular
גששות	גששת	נ,ע,רבים,סמיכות	n_construct_plural
גששי	גשש	ז,ע,רבים,סמיכות	n_construct_plural
גששיות	גששית	נ,ע,רבים	n_fem_regular
גששיות	גששית	נ,ע,רבים,סמיכות	n_construct_plural
גששים	גשש	ז,ע,רבים	n_masc_regular
גששית	גששית	נ,ע,יחיד	n_fem_regular
גששית	גששית	נ,ע,יחיד,סמיכות	n_construct_singular
גששת	גששת	נ,ע,יחיד	n_fem_regular
גששת	גששת	נ,ע,יחיד,סמיכות	n_construct_singular
דאבון	דאבון	ז,ע,יחיד	n_masc_regular
דאבון	דאבון	ז,ע,יחיד,סמיכות	n_construct_singular
דאגה	דאגה	נ,ע,יחיד	n_fem_regular
דאגות	דאגה	נ,ע,רבים	n_fem_regular
דאגות	דאגה	נ,ע,רבים,סמיכות	n_construct_plural
דאגן	דאגן	ת,יחיד,ז	adj_unbound
דאגן	דאגן	ת,יחיד,ז,סמיכות	adj_construct
דאגנות	דאגנות	נ,ע,יחיד	n_fem_regular
דאגנות	דאגנות	נ,ע,יחיד,סמיכות	n_construct_singular
דאגני	דאגן	ת,רבים,ז,סמיכות	adj_construct
דאגני	דאגני	ת,יחיד,ז	adj_unbound
דאגני	דאגני	ת,יחיד,ז,סמיכות	adj_construct
דאגניות	דאגן	ת,רבים,נ	adj_unbound
דאגניות	דאגן	ת,רבים,נ,סמיכות	adj_construct
דאגניות	דאגני	ת,רבים,נ	adj_unbound
דאגניות	דאגני	ת,רבים,נ,סמיכות	adj_construct
דאגניי	דאגני	ת,רבים,ז,סמיכות	adj_construct
דאגניים	דאגני	ת,רבים,ז	adj_unbound
דאגנים	דאגן	ת,רבים,ז	adj_unbound
דאגנית	דאגן	ת,יחיד,נ	adj_unbound
דאגנית	דאגן	ת,יחיד,נ,סמיכות	adj_construct
